  0.0000000E+00        0.0000
  0.0000000E+00        0.1000
  0.0000000E+00        0.2000
  0.0000000E+00        0.3000
  0.0000000E+00        0.4000
  0.0000000E+00        0.5000
  0.0000000E+00        0.6000
  0.0000000E+00        0.7000
  0.3241914E-04        0.8000
  0.4929808E-04        0.9000
  0.4555011E-04        1.0000
  0.3720011E-04        1.1000
  0.2942163E-04        1.2000
  0.2333520E-04        1.3000
  0.1884326E-04        1.4000
  0.1559169E-04        1.5000
  0.1324423E-04        1.6000
  0.1153911E-04        1.7000
  0.1028566E-04        1.8000
  0.9348738E-05        1.9000
  0.8633686E-05        2.0000
  0.8074561E-05        2.1000
  0.7625533E-05        2.2000
